rank,score_train_only,diagnostic_qualified,family,direction,may_trades,may_win_rate,may_ratio,june_trades,june_win_rate,june_ratio,total_net_R,may_max_drawdown_R,first_half_trades,first_half_win_rate,first_half_ratio,first_half_net_R,second_half_trades,second_half_win_rate,second_half_ratio,second_half_net_R,config
25,628.2445482231608,False,扫单反转+突破回踩,双向,17.0,0.6470588235294118,1.369827709549277,22.0,0.45454545454545453,1.5418888355456686,16.2729356475578,2.726571131857748,8.0,0.5,1.2673875699311017,1.449115008652384,9.0,0.7777777777777778,1.4595153120566597,10.66516695133759,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 2.124956104350857, ""min_stop_pct"": 0.002755646126482518, ""max_hold"": 432, ""cooldown"": 47, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 15.130556833589113, ""rsi_long_min"": 45.152787933131265, ""rsi_long_max"": 72.32045650187764, ""relvol_min"": 1.258925509966835, ""body_min"": 0.34392083777404386, ""close_loc_min"": 0.8092120013110514, ""wick_min"": 0.337570313052996, ""eff_min"": 0.21962576925913707, ""chop_max"": 49.609200666185764, ""atr_rank_min"": 0.7301643328150108, ""vwap_dev_max"": 1.4694028268073298, ""pull_idx"": 1, ""sweep_idx"": 0, ""retest_idx"": 11, ""trail_trigger"": 1.9006461068779583, ""trail_lock"": 1.8222241974572952}"
26,623.6458087479839,False,扫单反转+突破回踩,双向,15.0,0.6,1.64004514820485,9.0,0.3333333333333333,1.1746445107061805,7.789028717716472,2.4514983535882857,8.0,0.5,1.4213290697726142,2.0649049103048505,7.0,0.7142857142857143,1.8150010330659314,8.668706030381722,"{""family_mask"": 6, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 2.3568149514967702, ""min_stop_pct"": 0.004450848298644444, ""max_hold"": 576, ""cooldown"": 9, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 30.87304658663117, ""rsi_long_min"": 44.36786836786216, ""rsi_long_max"": 72.26525934494998, ""relvol_min"": 1.4336962970615743, ""body_min"": 0.5585124977254583, ""close_loc_min"": 0.8231351080878955, ""wick_min"": 0.3874957136285642, ""eff_min"": 0.4707420427995552, ""chop_max"": 46.32827508847117, ""atr_rank_min"": 0.46032252632042936, ""vwap_dev_max"": 2.6949655562190618, ""pull_idx"": 1, ""sweep_idx"": 0, ""retest_idx"": 12, ""trail_trigger"": 1.7497354942413939, ""trail_lock"": 1.6220237246319316}"
27,616.1259388760259,False,趋势回踩+流动性扫单,双向,16.0,0.5625,1.5735613011350882,9.0,0.2222222222222222,1.8185754662250821,4.5423076787559005,3.5888299258996117,5.0,0.6,1.4582911418093312,2.8397225062779126,11.0,0.5454545454545454,1.631202419177846,5.724877717849045,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.2855085634466024, ""min_stop_pct"": 0.00512157497317987, ""max_hold"": 216, ""cooldown"": 40, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 0, ""adx_min"": 26.66586238717627, ""rsi_long_min"": 48.03414586593238, ""rsi_long_max"": 65.02675921138149, ""relvol_min"": 0.7873846962212407, ""body_min"": 0.3128335426356424, ""close_loc_min"": 0.585520149531335, ""wick_min"": 0.3302833194876913, ""eff_min"": 0.2295677192909727, ""chop_max"": 58.70271682888638, ""atr_rank_min"": 0.3054894156286929, ""vwap_dev_max"": 1.741791317139426, ""pull_idx"": 6, ""sweep_idx"": 0, ""retest_idx"": 2, ""trail_trigger"": 2.0218348315803314, ""trail_lock"": 1.9397931975013267}"
28,603.691548707355,False,扫单反转+突破回踩,双向,15.0,0.6,1.3886786600372558,13.0,0.3076923076923077,1.147589419140431,2.5915371188822576,2.484518609305465,7.0,0.5714285714285714,1.1330761602875612,1.9029159281622237,8.0,0.625,1.5931473283901598,6.167015362415336,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.0707546772555576, ""min_stop_pct"": 0.0041476760749723516, ""max_hold"": 216, ""cooldown"": 7, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 2, ""adx_min"": 15.312688132095959, ""rsi_long_min"": 44.55349598602167, ""rsi_long_max"": 64.61881131293376, ""relvol_min"": 0.9827666773408377, ""body_min"": 0.39615432163595693, ""close_loc_min"": 0.7954171600206279, ""wick_min"": 0.41804232662220636, ""eff_min"": 0.20124211042038911, ""chop_max"": 52.65445074565396, ""atr_rank_min"": 0.3848286224655092, ""vwap_dev_max"": 2.3589016994356364, ""pull_idx"": 2, ""sweep_idx"": 0, ""retest_idx"": 2, ""trail_trigger"": 1.7638134008420412, ""trail_lock"": 1.6492339448301665}"
29,603.2256261053187,False,三结构组合,双向,15.0,0.6,1.5788802606568637,16.0,0.25,1.6390921499966908,3.387578048245609,2.3940495062994085,6.0,0.5,1.3847218015999665,1.380737823547175,9.0,0.6666666666666666,1.675806232069677,8.442392448589402,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.9990458740575237, ""min_stop_pct"": 0.005102277039408597, ""max_hold"": 216, ""cooldown"": 42, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 17.93224641459524, ""rsi_long_min"": 48.4340986867884, ""rsi_long_max"": 67.73274293691556, ""relvol_min"": 0.8387041157812198, ""body_min"": 0.36382827680120505, ""close_loc_min"": 0.7914056629244659, ""wick_min"": 0.2644148325737069, ""eff_min"": 0.32927117708464204, ""chop_max"": 49.88049091851007, ""atr_rank_min"": 0.10434168634557137, ""vwap_dev_max"": 1.913925354129999, ""pull_idx"": 8, ""sweep_idx"": 2, ""retest_idx"": 0, ""trail_trigger"": 1.9062822198946494, ""trail_lock"": 1.8533368516158408}"
30,602.0176429343753,False,三结构组合,双向,15.0,0.6,1.5203965036491545,10.0,0.5,1.5006830644827904,12.647577563475556,2.4828144104512733,6.0,0.5,1.491560698870956,1.830432920721216,9.0,0.6666666666666666,1.534696214436355,7.7081409718110665,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.6184854740719365, ""min_stop_pct"": 0.004152645088383924, ""max_hold"": 288, ""cooldown"": 9, ""session_start"": 0, ""session_end"": 11, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 27.74138665190177, ""rsi_long_min"": 48.29325933717047, ""rsi_long_max"": 69.4881133430502, ""relvol_min"": 1.2205242028301861, ""body_min"": 0.6893837768007304, ""close_loc_min"": 0.5847577537426664, ""wick_min"": 0.39689581305086963, ""eff_min"": 0.26384986881477246, ""chop_max"": 50.561724099782836, ""atr_rank_min"": 0.607619001011113, ""vwap_dev_max"": 2.444459174159642, ""pull_idx"": 1, ""sweep_idx"": 0, ""retest_idx"": 3, ""trail_trigger"": 2.019964443092716, ""trail_lock"": 1.8792995057086008}"
31,595.3941002284059,False,扫单反转+突破回踩,双向,19.0,0.631578947368421,1.3868913468651771,14.0,0.2857142857142857,1.3863201508555398,6.354130580717707,2.41951675970426,8.0,0.5,1.4798342774526085,2.3219363578487986,11.0,0.7272727272727273,1.3433315241293733,9.311185211783187,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.0, ""sl_atr"": 2.3540557609730133, ""min_stop_pct"": 0.004779174727910987, ""max_hold"": 432, ""cooldown"": 30, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 26.94035030226444, ""rsi_long_min"": 42.551505991884376, ""rsi_long_max"": 72.75309820741816, ""relvol_min"": 0.9430442006597498, ""body_min"": 0.48119876315589327, ""close_loc_min"": 0.8397823600287639, ""wick_min"": 0.40938937024057687, ""eff_min"": 0.2790243879672661, ""chop_max"": 61.5549276725158, ""atr_rank_min"": 0.523232840997267, ""vwap_dev_max"": 2.759362248859659, ""pull_idx"": 0, ""sweep_idx"": 1, ""retest_idx"": 0, ""trail_trigger"": 1.8597313204495405, ""trail_lock"": 1.6474325379454655}"
32,594.8111538561109,False,三结构组合,双向,15.0,0.6,1.5318463352261067,16.0,0.3125,1.460977778010403,4.634812729067386,2.2670296936479826,6.0,0.5,1.4353106714736377,1.4798154535514618,9.0,0.6666666666666666,1.580104279366124,7.343682379526916,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.076872717593317, ""min_stop_pct"": 0.0075385084710963834, ""max_hold"": 288, ""cooldown"": 29, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 2, ""adx_min"": 21.069641620988058, ""rsi_long_min"": 51.216987521182496, ""rsi_long_max"": 73.78822997387466, ""relvol_min"": 0.86907676951516, ""body_min"": 0.2685948626589804, ""close_loc_min"": 0.8608120722011577, ""wick_min"": 0.37157841281855786, ""eff_min"": 0.2395463982621721, ""chop_max"": 53.36110568102059, ""atr_rank_min"": 0.1452295936388897, ""vwap_dev_max"": 2.372122286595082, ""pull_idx"": 6, ""sweep_idx"": 1, ""retest_idx"": 8, ""trail_trigger"": 1.99658169640268, ""trail_lock"": 1.539650176810349}"
33,594.3857854355931,False,三结构组合,双向,16.0,0.625,1.4283170027117629,18.0,0.3333333333333333,1.4043934428565232,5.30646114972604,2.2548301391762022,6.0,0.5,1.7183185925742934,2.429168865912437,10.0,0.7,1.3040248030803976,6.908110673190805,"{""family_mask"": 7, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 0.9157124929899768, ""min_stop_pct"": 0.007867765965183914, ""max_hold"": 432, ""cooldown"": 50, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 19.71152856742521, ""rsi_long_min"": 43.2657839454232, ""rsi_long_max"": 70.65879051931027, ""relvol_min"": 0.792969676236362, ""body_min"": 0.40816466047150646, ""close_loc_min"": 0.663098798898381, ""wick_min"": 0.5179747914204129, ""eff_min"": 0.19695026874887808, ""chop_max"": 57.17225114241685, ""atr_rank_min"": 0.11920865658106383, ""vwap_dev_max"": 2.6028171328615155, ""pull_idx"": 0, ""sweep_idx"": 0, ""retest_idx"": 13, ""trail_trigger"": 1.9548825363998104, ""trail_lock"": 1.5966257446913212}"
34,576.0328749292794,False,三结构组合,双向,15.0,0.6666666666666666,1.2919645592886246,18.0,0.2777777777777778,1.360776895404821,2.6436246922109095,2.6388545838018307,6.0,0.5,1.266077897198521,1.0632186318845613,9.0,0.7777777777777778,1.3659400563052826,9.062753047368146,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.3856061803627195, ""min_stop_pct"": 0.002728107464292545, ""max_hold"": 576, ""cooldown"": 56, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""htf_mode"": 1, ""adx_min"": 30.93577370775829, ""rsi_long_min"": 43.02118638533085, ""rsi_long_max"": 73.96980534178599, ""relvol_min"": 1.0694115597731686, ""body_min"": 0.6189240385157666, ""close_loc_min"": 0.6588872228544052, ""wick_min"": 0.5296571762602678, ""eff_min"": 0.17240391545542558, ""chop_max"": 64.87921111498423, ""atr_rank_min"": 0.29170112698232686, ""vwap_dev_max"": 2.6026901438664654, ""pull_idx"": 3, ""sweep_idx"": 0, ""retest_idx"": 16, ""trail_trigger"": 1.9129150673501922, ""trail_lock"": 1.6226148864834957}"
35,574.5597687304439,False,扫单反转+突破回踩,双向,15.0,0.6,1.2605147641723011,13.0,0.38461538461538464,1.37696816468969,5.274841153499004,2.4876016689355245,5.0,0.6,1.183961960832385,1.9293625077147878,10.0,0.6,1.2987821109018485,4.716332946559729,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.0, ""sl_atr"": 1.1931517838260932, ""min_stop_pct"": 0.004121373244599474, ""max_hold"": 216, ""cooldown"": 29, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 24.3833341863373, ""rsi_long_min"": 55.36142121223135, ""rsi_long_max"": 66.08114809941054, ""relvol_min"": 0.9906524106621538, ""body_min"": 0.560827855245837, ""close_loc_min"": 0.640011760175608, ""wick_min"": 0.5421828218945062, ""eff_min"": 0.31548510311914446, ""chop_max"": 57.104190128873924, ""atr_rank_min"": 0.645462843981125, ""vwap_dev_max"": 2.74349934252782, ""pull_idx"": 2, ""sweep_idx"": 0, ""retest_idx"": 16, ""trail_trigger"": 1.8018943834806354, ""trail_lock"": 1.5732703584366865}"
36,555.3532544761063,False,扫单反转+突破回踩,双向,15.0,0.6,1.4828266734625766,21.0,0.2857142857142857,1.2225811824275787,-0.11830580049486139,3.6922940188815225,8.0,0.5,1.4073082387992568,2.004506507848266,7.0,0.7142857142857143,1.542819795180185,7.034809035640285,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 2.015321014304785, ""min_stop_pct"": 0.004347502496012248, ""max_hold"": 288, ""cooldown"": 40, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""htf_mode"": 2, ""adx_min"": 25.387579905581887, ""rsi_long_min"": 49.29296374478064, ""rsi_long_max"": 72.13320103811665, ""relvol_min"": 1.33863332104456, ""body_min"": 0.4482002804444293, ""close_loc_min"": 0.6443981962000029, ""wick_min"": 0.321701304346716, ""eff_min"": 0.25207482882147947, ""chop_max"": 46.89726893040067, ""atr_rank_min"": 0.650540143385828, ""vwap_dev_max"": 2.5662014087298872, ""pull_idx"": 8, ""sweep_idx"": 0, ""retest_idx"": 1, ""trail_trigger"": 1.8889497019614767, ""trail_lock"": 1.682543682297184}"
37,545.641065058071,False,三结构组合,双向,16.0,0.625,1.3994306088128459,15.0,0.13333333333333333,1.5119827854901027,-1.8615245664722209,2.4538329988073815,8.0,0.5,1.2886459191969795,1.4165760132907343,8.0,0.75,1.4734122829408633,8.391169679264516,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.215992731031046, ""min_stop_pct"": 0.004417886643280634, ""max_hold"": 432, ""cooldown"": 26, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 2, ""adx_min"": 32.657453410992076, ""rsi_long_min"": 53.75725488285419, ""rsi_long_max"": 72.7858864429237, ""relvol_min"": 1.4113161242103354, ""body_min"": 0.3615487100967979, ""close_loc_min"": 0.6695497245738306, ""wick_min"": 0.2849101040752895, ""eff_min"": 0.25150349690133017, ""chop_max"": 65.6550199485875, ""atr_rank_min"": 0.21108614811991477, ""vwap_dev_max"": 2.5550150753550884, ""pull_idx"": 3, ""sweep_idx"": 1, ""retest_idx"": 7, ""trail_trigger"": 1.8598383067205229, ""trail_lock"": 1.6777646826041253}"
38,533.6456781495838,False,扫单反转+突破回踩,双向,16.0,0.5625,1.473915509785282,21.0,0.38095238095238093,1.3103439287349679,4.727554319139322,2.478907748641241,5.0,0.6,1.2563967674676029,2.1927784637693484,11.0,0.5454545454545454,1.5826777875070503,5.567886107017772,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.9143561523618788, ""min_stop_pct"": 0.004187004334998152, ""max_hold"": 576, ""cooldown"": 56, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 16.93312215297422, ""rsi_long_min"": 45.777915562980425, ""rsi_long_max"": 68.57644724660437, ""relvol_min"": 0.8556558830242826, ""body_min"": 0.33540332652318705, ""close_loc_min"": 0.853263064880363, ""wick_min"": 0.6804774386910712, ""eff_min"": 0.2930554936074816, ""chop_max"": 65.737569742815, ""atr_rank_min"": 0.44032509247914053, ""vwap_dev_max"": 2.5548632944485776, ""pull_idx"": 0, ""sweep_idx"": 2, ""retest_idx"": 6, ""trail_trigger"": 1.9314643074858264, ""trail_lock"": 1.7975308040582427}"
39,521.9747662282803,False,三结构组合,双向,17.0,0.5882352941176471,1.2851056778547867,14.0,0.07142857142857142,1.4746715698984572,-6.867378840745085,2.477574658843751,5.0,0.6,1.2389306364969106,2.125774941980766,12.0,0.5833333333333334,1.3048968051111043,5.120617364200065,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.0, ""sl_atr"": 1.261312731960849, ""min_stop_pct"": 0.004208085893601354, ""max_hold"": 432, ""cooldown"": 60, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 32.494631149470734, ""rsi_long_min"": 54.79821552161142, ""rsi_long_max"": 71.75971246996485, ""relvol_min"": 0.8837939583837915, ""body_min"": 0.41372926094385165, ""close_loc_min"": 0.7135960529683761, ""wick_min"": 0.6198031803064343, ""eff_min"": 0.2851158868476832, ""chop_max"": 54.544019894793536, ""atr_rank_min"": 0.2442365248397843, ""vwap_dev_max"": 2.6120979460497846, ""pull_idx"": 0, ""sweep_idx"": 0, ""retest_idx"": 15, ""trail_trigger"": 1.7553705371700323, ""trail_lock"": 1.658946481229329}"
40,521.3524044809853,False,三结构组合,双向,19.0,0.5789473684210527,1.5037425473859456,16.0,0.375,1.5347856916692115,9.638338761049896,2.4862812677790824,8.0,0.5,1.523167238273329,2.6003047636428516,11.0,0.6363636363636364,1.4925689508625424,8.01402273534693,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.2466575156139543, ""min_stop_pct"": 0.004132595397272787, ""max_hold"": 576, ""cooldown"": 42, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 28.844824942380313, ""rsi_long_min"": 46.52830209051711, ""rsi_long_max"": 69.32704835338849, ""relvol_min"": 1.347010650852629, ""body_min"": 0.3593364593407402, ""close_loc_min"": 0.8493113491777327, ""wick_min"": 0.4159570359371305, ""eff_min"": 0.2432653430761987, ""chop_max"": 64.14331241688137, ""atr_rank_min"": 0.6241327686291004, ""vwap_dev_max"": 2.6910130590519903, ""pull_idx"": 7, ""sweep_idx"": 0, ""retest_idx"": 11, ""trail_trigger"": 1.9634066174612668, ""trail_lock"": 1.8701928892055775}"
41,518.7263532599682,False,扫单反转+突破回踩,双向,19.0,0.5789473684210527,1.516956984448929,29.0,0.2413793103448276,1.364391110462367,-4.593459700621226,2.457099572726099,8.0,0.5,1.6465062569576832,3.175633487845791,11.0,0.6363636363636364,1.4428699254382018,7.492655600101069,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 0.9211900183731567, ""min_stop_pct"": 0.004396883895388579, ""max_hold"": 288, ""cooldown"": 32, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 28.357806092981427, ""rsi_long_min"": 44.68029865624434, ""rsi_long_max"": 71.85895983096847, ""relvol_min"": 1.1855038977774373, ""body_min"": 0.42045913649953515, ""close_loc_min"": 0.7098291531288288, ""wick_min"": 0.36989135148564495, ""eff_min"": 0.2238249882813051, ""chop_max"": 51.27393373550596, ""atr_rank_min"": 0.32756059064928855, ""vwap_dev_max"": 2.461118281298084, ""pull_idx"": 8, ""sweep_idx"": 0, ""retest_idx"": 5, ""trail_trigger"": 2.039160318753583, ""trail_lock"": 1.8998005904645405}"
42,512.3088450312914,False,扫单反转+突破回踩,双向,16.0,0.625,1.4175169225786441,24.0,0.4166666666666667,1.2518215036346183,7.9831143528235655,2.3834936604983374,6.0,0.5,1.1586961475025,0.567286006616005,10.0,0.7,1.5282811198796649,9.175386775397705,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.5605331586664997, ""min_stop_pct"": 0.005228740462148227, ""max_hold"": 216, ""cooldown"": 43, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 16.77169090542223, ""rsi_long_min"": 43.8364013934981, ""rsi_long_max"": 71.09112136310131, ""relvol_min"": 0.9726569130052423, ""body_min"": 0.6557018235000283, ""close_loc_min"": 0.819798524431784, ""wick_min"": 0.5676347653247167, ""eff_min"": 0.2066226105218642, ""chop_max"": 61.83247705638646, ""atr_rank_min"": 0.46881129466797, ""vwap_dev_max"": 2.89588200272018, ""pull_idx"": 5, ""sweep_idx"": 0, ""retest_idx"": 17, ""trail_trigger"": 1.743475756676106, ""trail_lock"": 1.57263537187531}"
43,510.1926441536753,False,扫单反转+突破回踩,双向,17.0,0.5882352941176471,1.484881637003659,17.0,0.058823529411764705,2.028778672683277,-7.299133378405792,3.695015995749676,6.0,0.5,1.745631866624021,2.754259681443111,11.0,0.6363636363636364,1.3731148190418614,6.910456711638502,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.3327495721139326, ""min_stop_pct"": 0.0043375213819257016, ""max_hold"": 288, ""cooldown"": 11, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 30.813568005449326, ""rsi_long_min"": 43.5471431796288, ""rsi_long_max"": 68.15306438512042, ""relvol_min"": 0.8468000771649851, ""body_min"": 0.5762613761237649, ""close_loc_min"": 0.7033680482420233, ""wick_min"": 0.40647228581019135, ""eff_min"": 0.2816500869342047, ""chop_max"": 46.26174326250975, ""atr_rank_min"": 0.6379299166112723, ""vwap_dev_max"": 2.2860389435522817, ""pull_idx"": 5, ""sweep_idx"": 0, ""retest_idx"": 17, ""trail_trigger"": 2.1543244798213426, ""trail_lock"": 1.942433106071552}"
44,507.1165062714845,False,三结构组合,双向,18.0,0.6111111111111112,1.4252880346987502,15.0,0.26666666666666666,1.4063839335429336,4.105336193476267,2.4830588599591863,6.0,0.5,1.1862727955738357,0.6933809696236504,12.0,0.6666666666666666,1.5147713746940368,10.07677289917187,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.181794245500574, ""min_stop_pct"": 0.004160219732625004, ""max_hold"": 216, ""cooldown"": 29, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 26.54495345663114, ""rsi_long_min"": 53.06198294849935, ""rsi_long_max"": 71.05714209969918, ""relvol_min"": 0.9677625112104454, ""body_min"": 0.46236184615606435, ""close_loc_min"": 0.8641381415601943, ""wick_min"": 0.5975800587299037, ""eff_min"": 0.20840195162699224, ""chop_max"": 46.794099095272536, ""atr_rank_min"": 0.565716548852814, ""vwap_dev_max"": 2.916717043150508, ""pull_idx"": 0, ""sweep_idx"": 0, ""retest_idx"": 12, ""trail_trigger"": 1.7905586127185553, ""trail_lock"": 1.7131744850420811}"
